Severity,Type,Code,Source,Description,Timestamp,Run_Hours,Asset,Site
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-17 12:23:30,23509,ABC00575,Ilhas Maldivas
Low,Event,190:1,Engine,Engine Overspeed Warning,2022-04-04 14:44:00,27976,ABC00576,Ilhas Maldivas
High,Event,4:3,Engine,Engine Overspeed Shutdown,2022-04-04 14:44:00,27976,ABC00576,Ilhas Maldivas
Medium,Diagnostic,11:5,Engine,Cylinder #11 Injector:Current Below Normal,2022-02-19 19:22:55,27575,ABC00576,Ilhas Maldivas
Medium,Diagnostic,91:8,Engine,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-19 17:52:18,27575,ABC00576,Ilhas Maldivas
Low,Diagnostic,336:2,Engine,"Engine Control Switch:Erratic, Intermittent, or Incorrect",2022-02-19 17:42:04,27575,ABC00576,Ilhas Maldivas
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2022-02-08 17:38:21,27460,ABC00576,Ilhas Maldivas
High,Event,13:3,Engine,High Crankcase Pressure Shutdown,2022-02-08 17:20:27,27460,ABC00576,Ilhas Maldivas
Low,Event,101:1,Engine,High Crankcase Pressure Warning,2022-02-08 17:00:05,27460,ABC00576,Ilhas Maldivas
Medium,Event,9:2,Engine,High Altitude Derate,2022-02-08 16:59:57,27460,ABC00576,Ilhas Maldivas
Medium,Diagnostic,8:6,Engine,Cylinder #8 Injector:Current Above Normal,2022-02-08 16:59:45,27460,ABC00576,Ilhas Maldivas
Medium,Diagnostic,6:6,Engine,Cylinder #6 Injector:Current Above Normal,2022-02-08 16:59:45,27460,ABC00576,Ilhas Maldivas
High,Event,264:3,Engine,Emergency Stop Activated,2022-02-04 14:22:37,27460,ABC00576,Ilhas Maldivas
Low,Diagnostic,2738:3,Engine,Turbocharger #1 Compressor Inlet Pressure Sensor:Voltage Above Normal,2022-02-04 10:32:27,27460,ABC00576,Ilhas Maldivas
Low,Diagnostic,2739:3,Engine,Turbocharger #2 Compressor Inlet Pressure Sensor:Voltage Above Normal,2022-02-04 10:31:58,27460,ABC00576,Ilhas Maldivas
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2022-02-03 13:47:59,27460,ABC00576,Ilhas Maldivas
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2022-02-03 13:47:59,27460,ABC00576,Ilhas Maldivas
Medium,Diagnostic,91:8,Engine,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-03 09:20:00,27460,ABC00576,Ilhas Maldivas
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2022-02-03 08:29:35,27460,ABC00576,Ilhas Maldivas
High,Event,225:3,Engine,Engine Overcrank,2022-02-02 16:21:45,27460,ABC00576,Ilhas Maldivas
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-02 16:17:47,27460,ABC00576,Ilhas Maldivas
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-16 15:07:30,27179,ABC00576,Ilhas Maldivas
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2022-01-13 14:54:20,27130,ABC00576,Ilhas Maldivas
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-05 13:39:51,27014,ABC00576,Ilhas Maldivas
Low,Event,2143:1,Engine,Low Engine Coolant Level,2021-12-21 23:12:15,26680,ABC00576,Ilhas Maldivas
Low,Diagnostic,2738:3,Engine,Turbocharger #1 Compressor Inlet Pressure Sensor:Voltage Above Normal,2021-12-14 15:25:35,26631,ABC00576,Ilhas Maldivas
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2021-12-14 15:18:58,26631,ABC00576,Ilhas Maldivas
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-20 09:59:59,26449,ABC00576,Ilhas Maldivas
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-20 09:53:34,26449,ABC00576,Ilhas Maldivas
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-17 10:36:57,26379,ABC00576,Ilhas Maldivas
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2021-10-14 10:52:33,25913,ABC00576,Ilhas Maldivas
High,Event,225:3,Engine,Engine Overcrank,2021-10-14 10:22:41,25913,ABC00576,Ilhas Maldivas
High,Event,13:3,Engine,High Crankcase Pressure Shutdown,2021-10-14 10:17:42,25913,ABC00576,Ilhas Maldivas
Low,Event,101:1,Engine,High Crankcase Pressure Warning,2021-10-14 09:35:06,25913,ABC00576,Ilhas Maldivas
Medium,Diagnostic,91:8,Engine,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2021-10-09 08:51:20,25868,ABC00576,Ilhas Maldivas
Medium,Diagnostic,6:5,Engine,Cylinder #6 Injector:Current Below Normal,2021-10-09 08:02:56,25868,ABC00576,Ilhas Maldivas
Medium,Diagnostic,7:5,Engine,Cylinder #7 Injector:Current Below Normal,2021-10-09 07:43:48,25868,ABC00576,Ilhas Maldivas
Medium,Diagnostic,9:5,Engine,Cylinder #9 Injector:Current Below Normal,2021-10-09 07:40:57,25868,ABC00576,Ilhas Maldivas
Low,Event,2143:1,Engine,Low Engine Coolant Level,2021-09-24 21:49:09,25746,ABC00576,Ilhas Maldivas
Medium,Diagnostic,10:5,Engine,Cylinder #10 Injector:Current Below Normal,2021-07-13 20:42:06,24743,ABC00576,Ilhas Maldivas
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-07-07 10:19:05,24693,ABC00576,Ilhas Maldivas
Low,Event,101:1,Engine,High Crankcase Pressure Warning,2021-12-25 01:34:50,48051,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-12-19 05:01:33,47919,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-19 05:01:13,47919,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-12-18 12:23:07,47903,PAG00133,Parcel do Manoel Luis
High,Event,225:3,Engine,Engine Overcrank,2021-12-18 12:21:21,47903,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-12-12 16:58:26,47865,PAG00133,Parcel do Manoel Luis
High,Event,225:3,Engine,Engine Overcrank,2021-12-12 16:50:44,47865,PAG00133,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-12-11 10:02:01,47864,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-12-08 10:51:05,47863,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-23 14:35:04,47828,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-22 09:08:02,47824,PAG00133,Parcel do Manoel Luis
Low,Event,95:1,Engine,Fuel Filter Restriction Warning,2021-11-21 09:30:22,47801,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-20 16:46:20,47784,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-16 00:41:47,47695,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-15 14:33:52,47688,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-15 10:43:37,47688,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2021-11-15 10:25:35,47688,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-15 00:43:44,47682,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-14 18:12:25,47679,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-14 05:48:57,47670,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-13 14:00:17,47668,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-13 05:38:48,47666,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-13 04:12:37,47665,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-13 02:51:54,47663,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-12 21:10:19,47661,PAG00133,Parcel do Manoel Luis
High,Event,225:3,Engine,Engine Overcrank,2021-11-12 20:32:45,47661,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-12 09:13:28,47661,PAG00133,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-11-11 21:36:03,47654,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-11 21:24:30,47654,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-11 12:50:18,47649,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-11 06:42:41,47646,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-11 00:43:21,47644,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-10 16:47:27,47642,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-10 06:14:06,47632,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-09 21:09:16,47631,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-09 12:38:07,47628,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-09 06:18:23,47624,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-09 00:06:43,47623,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-06 16:12:41,47571,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-06 12:21:20,47571,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-06 07:34:54,47569,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-06 07:06:41,47569,PAG00133,Parcel do Manoel Luis
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-06 05:32:04,47569,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-05 12:34:01,47552,PAG00133,Parcel do Manoel Luis
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-05 09:28:05,47552,PAG00133,Parcel do Manoel Luis
Low,Event,95:1,Engine,Fuel Filter Restriction Warning,2021-11-05 05:00:08,47548,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-04 16:23:05,47535,PAG00133,Parcel do Manoel Luis
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-04 14:25:41,47535,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-04 11:17:59,47532,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-04 06:42:26,47527,PAG00133,Parcel do Manoel Luis
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-04 04:36:23,47527,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-04 00:53:36,47524,PAG00133,Parcel do Manoel Luis
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-03 21:04:33,47523,PAG00133,Parcel do Manoel Luis
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-03 14:06:58,47517,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-03 11:53:08,47515,PAG00133,Parcel do Manoel Luis
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-03 09:20:35,47515,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-11-03 08:24:29,47514,PAG00133,Parcel do Manoel Luis
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-02 21:29:49,47513,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-01 08:28:26,47494,PAG00133,Parcel do Manoel Luis
High,Event,225:3,Engine,Engine Overcrank,2021-10-29 18:34:05,47478,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-29 16:18:23,47478,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-27 04:51:05,47430,PAG00133,Parcel do Manoel Luis
Low,Event,95:1,Engine,Fuel Filter Restriction Warning,2021-10-26 17:21:39,47418,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-25 06:34:54,47394,PAG00133,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-10-23 11:43:25,47361,PAG00133,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-10-23 03:56:31,47356,PAG00133,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-10-21 03:09:37,47330,PAG00133,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-10-20 11:04:17,47315,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-18 22:48:03,47297,PAG00133,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-10-18 14:02:35,47295,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-15 11:01:08,47257,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-14 16:54:38,47256,PAG00133,Parcel do Manoel Luis
Low,Event,95:1,Engine,Fuel Filter Restriction Warning,2021-10-14 14:42:30,47253,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-10-11 21:44:30,47188,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-10-11 17:18:10,47187,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-10-10 18:32:21,47183,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-10-10 03:51:41,47172,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-10-08 07:39:35,47167,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-08 02:57:51,47167,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-10-05 20:59:01,47124,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-05 19:43:04,47124,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-10-05 12:04:16,47119,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-10-04 18:15:35,47101,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-04 17:26:06,47101,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-01 10:53:05,47031,PAG00133,Parcel do Manoel Luis
Low,Event,95:1,Engine,Fuel Filter Restriction Warning,2021-09-28 19:13:34,46970,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-09-26 15:03:22,46922,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-21 22:32:24,46821,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-09-21 02:34:29,46812,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-20 14:26:42,46812,PAG00133,Parcel do Manoel Luis
High,Event,198:3,Engine,Low Fuel Pressure,2021-09-19 02:31:05,46777,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,289:3,Engine,Fuel Pressure Sensor - Before Fuel Filter:Voltage Above Normal,2021-09-19 02:30:49,46777,PAG00133,Parcel do Manoel Luis
Low,Event,95:1,Engine,Fuel Filter Restriction Warning,2021-09-19 02:30:23,46777,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-09-11 12:18:54,46735,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-09-07 16:39:28,46732,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-07 13:53:43,46732,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-06 02:28:56,46713,PAG00133,Parcel do Manoel Luis
Low,Event,95:1,Engine,Fuel Filter Restriction Warning,2021-09-05 23:14:20,46711,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,10:5,Engine,Cylinder #10 Injector:Current Below Normal,2021-09-03 17:05:45,46671,PAG00133,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-03 05:48:54,46671,PAG00133,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2022-01-01 11:44:55,59324,S2R00223,Parcel do Manoel Luis
Medium,Event,31:2,Engine,Air Filter Restriction Derate,2022-01-01 10:47:01,59323,S2R00223,Parcel do Manoel Luis
Low,Event,272:1,Engine,Inlet Air Restriction Warning,2022-01-01 10:47:01,59323,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-30 22:37:47,59323,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-30 21:35:53,59322,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-30 20:24:27,59320,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-30 18:17:45,59318,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-30 17:12:54,59317,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-30 16:08:24,59316,S2R00223,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-12-30 14:38:34,59315,S2R00223,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-30 14:00:38,59314,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-30 11:49:05,59313,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-30 06:34:54,59308,S2R00223,Parcel do Manoel Luis
Low,Event,95:1,Engine,Fuel Filter Restriction Warning,2021-12-30 01:08:41,59303,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-29 23:29:29,59301,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-29 21:41:16,59299,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-29 19:53:12,59297,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-29 18:02:16,59296,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-29 15:27:21,59293,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-29 14:06:54,59292,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-29 10:17:25,59288,S2R00223,Parcel do Manoel Luis
Medium,Event,31:2,Engine,Air Filter Restriction Derate,2021-12-26 02:15:58,59213,S2R00223,Parcel do Manoel Luis
Low,Event,272:1,Engine,Inlet Air Restriction Warning,2021-12-26 02:15:58,59213,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-26 01:04:21,59211,S2R00223,Parcel do Manoel Luis
Low,Event,173:1,Engine,High Exhaust Temperature Warning,2021-12-25 05:22:03,59202,S2R00223,Parcel do Manoel Luis
Low,Event,173:1,Engine,High Exhaust Temperature Warning,2021-12-25 01:57:14,59199,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,542:2,Engine,"Engine Oil Pressure Sensor - Before Oil Filter:Erratic, Intermittent, or Incorrect",2021-12-23 08:23:42,59171,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,100:2,Engine,"Engine Oil Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-12-23 08:23:42,59171,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,542:4,Engine,Engine Oil Pressure Sensor - Before Oil Filter:Voltage Below Normal,2021-12-23 08:23:28,59171,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,542:2,Engine,"Engine Oil Pressure Sensor - Before Oil Filter:Erratic, Intermittent, or Incorrect",2021-12-22 09:09:24,59153,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,100:2,Engine,"Engine Oil Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-12-22 09:09:24,59153,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,542:4,Engine,Engine Oil Pressure Sensor - Before Oil Filter:Voltage Below Normal,2021-12-22 09:09:08,59153,S2R00223,Parcel do Manoel Luis
Low,Event,173:1,Engine,High Exhaust Temperature Warning,2021-12-21 06:04:51,59132,S2R00223,Parcel do Manoel Luis
Low,Event,173:1,Engine,High Exhaust Temperature Warning,2021-12-21 04:16:42,59131,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,100:2,Engine,"Engine Oil Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-12-21 03:42:27,59130,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,542:2,Engine,"Engine Oil Pressure Sensor - Before Oil Filter:Erratic, Intermittent, or Incorrect",2021-12-21 03:42:27,59130,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,542:4,Engine,Engine Oil Pressure Sensor - Before Oil Filter:Voltage Below Normal,2021-12-21 03:42:16,59130,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,100:2,Engine,"Engine Oil Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-12-20 06:51:23,59122,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,542:2,Engine,"Engine Oil Pressure Sensor - Before Oil Filter:Erratic, Intermittent, or Incorrect",2021-12-20 06:51:23,59122,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-18 18:38:05,59117,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,542:2,Engine,"Engine Oil Pressure Sensor - Before Oil Filter:Erratic, Intermittent, or Incorrect",2021-12-18 14:16:54,59116,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,100:2,Engine,"Engine Oil Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-12-18 14:16:54,59116,S2R00223,Parcel do Manoel Luis
